"","logFC","logCPM","PValue","FDR"
"XLOC_004353",-0.681589001030757,7.39270441507711,0.109137026514965,1
"XLOC_002266",0.958099376115408,6.79433263025678,0.109190350038401,1
"XLOC_002737",1.9062363497166,4.98719412849925,0.109413405668234,1
"XLOC_003568",1.9062363497166,4.98719274273424,0.109413405668234,1
"XLOC_000533",-1.84270419973371,4.98718964850119,0.109413405668234,1
"XLOC_005400",1.9062363497166,4.9872625731266,0.109964867543128,1
"XLOC_000700",1.9062363497166,4.98726692040914,0.110000562194486,1
"XLOC_006574",-0.681589001030757,7.39325268282028,0.110510522594402,1
"XLOC_006256",1.36864985681535,5.83567489699981,0.110529707295417,1
"XLOC_000134",0.389176726765663,9.08340461520381,0.111267800254349,1
"XLOC_006207",-0.681589001030757,7.39334446596516,0.113299639708494,1
"XLOC_003965",-0.595538731002818,7.87425003194352,0.113323185442206,1
"XLOC_000299",-1.49441849534993,5.6602168264877,0.113559246385796,1
"XLOC_004967",-1.40750352910049,5.90813494104944,0.114261388906258,1
"XLOC_002446",-0.654784033066155,7.44653029117051,0.114347330433923,1
"XLOC_003895",0.571140489295091,8.00568188340518,0.114727117344933,1
"XLOC_005311",1.19771758594928,6.1888205508358,0.11487901031262,1
"XLOC_002299",0.252872129713965,10.294810371212,0.114884700242494,1
"XLOC_003392",1.22223343054026,5.9871936396573,0.115397442425578,1
"XLOC_003839",1.22223343054026,5.9871936396573,0.115397442425578,1
"XLOC_003942",1.22223343054026,5.98719271103837,0.115397442425578,1
"XLOC_006067",1.22223343054026,5.98719379193235,0.115397442425578,1
"XLOC_007770",-0.535564667795483,8.26498029441451,0.115761226482407,1
"XLOC_000912",-0.535564667795483,8.26490138255368,0.11612069855229,1
"XLOC_004307",-0.535564667795483,8.26493177465622,0.11633827502983,1
"XLOC_000981",-1.6246613996424,5.36604958579326,0.117204439000921,1
"XLOC_005373",0.722498277814878,7.44676073941736,0.117307888948269,1
"XLOC_002632",-0.948742946103622,6.57241256735984,0.117939387470932,1
"XLOC_002254",-0.582757348744571,7.70950691739808,0.118290899318996,1
"XLOC_001355",1.43718836751808,5.57215545605664,0.118529305833901,1
"XLOC_002886",1.43718836751808,5.57215623247065,0.118529305833901,1
"XLOC_003225",1.43718836751808,5.57215746577837,0.118529305833901,1
"XLOC_006211",1.43718836751808,5.57215530375908,0.118529305833901,1
"XLOC_005063",-1.37159274322022,5.5721512348274,0.118529305833901,1
"XLOC_004054",0.722498277814878,7.44731722348104,0.118801423765873,1
"XLOC_007558",-1.84270419973371,4.98728202797498,0.119210568111723,1
"XLOC_001011",0.76284626499916,7.25034246066234,0.119766124854309,1
"XLOC_000619",0.76284626499916,7.25052817421394,0.120404342443343,1
"XLOC_002229",1.43718836751808,5.572146084565,0.120983667880055,1
"XLOC_005864",-0.562502356893577,7.95036667853782,0.121398040911932,1
"XLOC_005330",0.352155450873561,9.37300140824056,0.121965740274092,1
"XLOC_000601",-0.9468843384806,6.42014765262899,0.122187977178837,1
"XLOC_002240",-1.15583447986389,5.98687928321955,0.122359244140221,1
"XLOC_006123",0.140118863359885,13.5528101243333,0.122481379292792,1
