ENSG00000198643	-6.236315131	6.310115939	3.93E-06	0.000756412
ENSG00000109046	1.868930163	8.147939521	3.96E-06	0.000759521
ENSG00000034510	1.758390702	8.054636051	4.12E-06	0.000787384
ENSG00000115310	1.758390702	8.054665438	4.14E-06	0.000789022
ENSG00000204217	2.53469327	7.198017573	4.27E-06	0.000810976
ENSG00000100600	2.53469327	7.198074584	4.30E-06	0.000814346
ENSG00000124920	6.301436844	6.160555229	4.53E-06	0.000856059
ENSG00000112769	2.83734189	6.895444448	4.65E-06	0.000874241
ENSG00000149930	2.83734189	6.895444644	4.65E-06	0.000874241
ENSG00000092820	1.816254242	7.919284058	4.82E-06	0.000902577
ENSG00000129353	1.850174081	7.846607981	5.20E-06	0.000970115
ENSG00000079308	1.428219268	8.943063071	5.41E-06	0.001006418
ENSG00000178695	2.224028271	7.512119831	5.55E-06	0.001023981
ENSG00000081237	2.089374779	7.688986321	5.55E-06	0.001023981
ENSG00000113721	2.224028271	7.512132691	5.56E-06	0.001023981
ENSG00000231500	-1.060391063	9.439751738	5.56E-06	0.001023981
ENSG00000168461	3.107987923	6.743478104	5.67E-06	0.001040101
ENSG00000127329	3.634809728	6.689051228	5.68E-06	0.001040101
ENSG00000128512	4.282568705	6.447992457	5.73E-06	0.00104554
ENSG00000102575	3.107987923	6.743627577	5.76E-06	0.001048384
ENSG00000149564	4.282568705	6.448107035	5.79E-06	0.001050143
ENSG00000144713	-1.433567647	8.688804236	6.14E-06	0.001103764
ENSG00000167552	2.639708141	7.032940185	6.17E-06	0.001103764
ENSG00000173193	2.639708141	7.032951498	6.17E-06	0.001103764
ENSG00000178726	2.639708141	7.03295951	6.18E-06	0.001103764
ENSG00000161921	2.639708141	7.032961913	6.18E-06	0.001103764
ENSG00000130203	2.639708141	7.03297025	6.19E-06	0.001103764
ENSG00000149428	2.639708141	7.032993885	6.21E-06	0.001103797
ENSG00000127603	1.336429587	8.702880514	6.40E-06	0.001135473
ENSG00000240583	1.637837947	8.198000333	7.25E-06	0.0012819
ENSG00000145860	2.453491038	7.353132524	7.42E-06	0.001306779
ENSG00000087074	2.487743435	7.158471145	7.43E-06	0.001306779
ENSG00000130147	-3.146072229	7.151878463	7.62E-06	0.001331695
ENSG00000196260	6.220050263	6.076027041	7.64E-06	0.001331695
ENSG00000157087	-6.163321369	6.236451851	7.64E-06	0.001331695
ENSG00000047936	6.220050263	6.076050158	7.65E-06	0.001331695
ENSG00000085265	6.220050263	6.076148145	7.71E-06	0.001337563
ENSG00000012171	6.220050263	6.076180286	7.73E-06	0.001337563
ENSG00000068697	1.656620413	8.138293995	8.14E-06	0.001405266
ENSG00000088387	2.309073298	7.41807868	8.17E-06	0.001405745
ENSG00000135374	-3.49552666	6.942716718	8.45E-06	0.001450543
ENSG00000089157	-1.177190843	9.619318646	8.73E-06	0.001494473
ENSG00000164442	2.267531491	7.380875297	8.98E-06	0.0015328
ENSG00000099331	2.267531491	7.381054177	9.19E-06	0.001565055
ENSG00000171992	2.18474869	7.480413157	9.27E-06	0.001573544
ENSG00000162909	1.356265899	8.720108873	9.75E-06	0.001651192
ENSG00000138071	1.59472056	8.236492232	9.81E-06	0.001656963
ENSG00000165949	3.634809728	6.695058325	1.01E-05	0.001689016
ENSG00000168477	3.634809728	6.695060648	1.01E-05	0.001689016
ENSG00000135046	1.369276404	8.588534236	1.03E-05	0.001721305
ENSG00000174640	3.047185618	6.688994962	1.05E-05	0.001750507
ENSG00000142669	3.047185618	6.688994975	1.05E-05	0.001750507
ENSG00000125398	-3.958969008	6.512082529	1.10E-05	0.001825433
ENSG00000091317	2.587678151	6.988607392	1.10E-05	0.001825433
ENSG00000155066	-3.958969008	6.51185222	1.12E-05	0.001856439
ENSG00000100994	-1.65849597	8.306457393	1.34E-05	0.002215999
ENSG00000011028	2.587678151	6.990717858	1.40E-05	0.002295807
ENSG00000048740	6.13379649	5.988562232	1.53E-05	0.002459284
ENSG00000065054	2.224757949	7.346191319	1.53E-05	0.002459284
ENSG00000119411	-6.086436722	6.158450803	1.53E-05	0.002459284
ENSG00000112782	6.13379649	5.988569952	1.53E-05	0.002459284
ENSG00000118257	6.13379649	5.988569954	1.53E-05	0.002459284
ENSG00000121075	6.13379649	5.988569957	1.53E-05	0.002459284
ENSG00000126254	6.13379649	5.988571804	1.53E-05	0.002459284
ENSG00000101441	-6.086436722	6.158410879	1.53E-05	0.002459284
ENSG00000137834	6.13379649	5.988610275	1.53E-05	0.002459284
ENSG00000169418	6.13379649	5.988610275	1.53E-05	0.002459284
ENSG00000071242	2.224757949	7.346519919	1.59E-05	0.002545537
ENSG00000128052	3.574007422	6.638181929	1.78E-05	0.002838583
ENSG00000003402	1.78583334	7.997143541	1.85E-05	0.002939066
ENSG00000063177	-1.323515698	8.716437413	1.90E-05	0.003024472
ENSG00000106546	2.533701298	6.942763639	1.94E-05	0.003061217
ENSG00000154175	2.533701298	6.942774746	1.94E-05	0.003061217
